region,sales,quantity,price
East,147.04,2,75.87
North,1082.71,7,153.52
East,299.35,5,57.52
South,235.46,3,74.06
West,508.52,8,61.72
North,162.93,3,50.4
West,789.07,6,130.46
South,245.3,5,50.26
East,335.49,7,46.43
East,58.72,1,68.06
West,530.64,4,135.14
West,3325.6,14,238.17
North,445.39,4,109.68
West,798.8,9,87.58
North,101.81,1,97.09
East,170.35,3,59.28
West,939.05,10,94.14
East,272.2,4,64.54
West,1171.06,10,115.63
South,122.7,3,36.72
East,364.8,7,50.23
South,429.18,6,72.02
West,332.08,3,113.62
West,477.81,5,93.95
West,590.75,6,97.83
South,209.43,4,52.05
North,411.33,5,79.95
West,656.71,6,109.84
West,900.04,10,89.83
East,62.82,1,57.53
East,299.45,5,59.0
East,165.19,2,80.49
North,175.98,2,84.51
East,341.55,8,43.82
West,929.96,9,102.43
West,465.87,6,78.57
South,171.39,5,32.4
North,320.71,5,65.21
East,277.37,4,69.54
West,310.39,3,105.65
East,494.55,8,62.02
North,495.09,5,97.59
South,296.53,6,49.77
North,375.76,4,91.56
West,1121.03,7,160.82
West,313.43,4,76.51
East,1273.55,10,127.96
West,412.55,4,101.25
West,785.73,7,111.49
East,494.06,7,68.83
South,367.81,5,73.94
West,487.36,4,120.72
North,318.32,2,160.41
North,489.41,5,96.77
East,260.15,3,82.07
East,144.39,2,66.23
West,1084.35,10,108.9
East,343.8,4,82.38
East,130.98,2,66.43
West,641.94,5,128.41
West,920.88,7,129.65
South,140.26,3,47.3
East,431.88,4,105.28
East,375.1,7,52.53
East,823.81,6,135.84
East,286.63,5,54.76
North,290.75,3,98.09
South,72.33,1,62.43
East,764.26,5,154.31
East,241.8,5,46.67
South,65.87,2,30.02
West,656.29,7,91.95
East,119.16,2,52.65
East,185.23,4,46.09
West,387.38,3,124.29
West,809.5,6,133.68
North,324.95,4,83.12
West,301.24,3,97.88
East,250.81,3,80.15
North,82.59,1,88.59
West,970.24,9,108.61
East,265.12,6,44.2
West,144.53,2,75.16
East,91.1,2,40.29
East,67.99,1,62.51
West,435.59,5,84.22
West,708.98,7,101.65
East,546.94,8,67.12
East,582.97,8,73.1
West,473.81,7,68.14
West,413.14,6,69.9
East,137.0,2,72.73
East,104.46,2,46.87
West,298.26,4,73.67
North,662.26,6,108.37
North,420.91,4,105.27
South,405.75,4,98.08
North,206.34,2,102.87
South,264.21,4,66.61
East,349.62,4,85.94
South,290.4,5,56.55
North,384.28,4,92.5
South,274.59,4,70.31
East,228.6,3,72.51
East,220.3,4,52.06
West,660.73,10,65.84
North,261.52,4,67.02
East,308.97,5,61.61
South,377.34,5,74.5
West,508.06,4,127.52
East,129.79,2,67.78
North,352.62,4,84.59
West,978.02,8,122.17
East,90.5,1,84.23
East,677.29,8,85.19
West,1092.22,10,108.17
South,295.42,5,60.68
East,418.41,8,52.47
South,1111.7,7,157.66
West,616.22,5,121.95
West,862.39,7,123.39
West,644.8,7,93.29
West,364.48,6,60.92
West,1131.71,9,125.86
South,110.41,3,37.33
East,337.8,4,82.31
West,171.36,2,88.08
South,222.56,6,34.94
East,309.51,5,60.54
North,402.51,4,98.4
South,87.62,3,30.44
West,295.71,3,99.73
West,1047.09,9,116.16
North,328.12,6,52.37
South,201.6,5,39.74
West,1184.9,9,130.95
West,400.54,5,78.4
North,131.42,2,69.21
North,229.99,3,76.47
South,393.77,4,99.45
North,513.35,5,103.86
East,489.46,6,80.82
East,94.72,1,81.53
East,317.69,4,80.06
North,1015.77,7,144.75
East,76.51,1,75.32
East,1360.94,11,123.42
West,328.81,3,110.59
West,91.47,1,98.26
East,243.35,5,49.39
South,87.9,2,43.81
East,42.13,1,42.25
East,138.76,2,71.45
West,1087.73,8,136.8
South,121.58,2,64.19
East,630.89,7,88.0
West,909.93,8,112.55
South,334.13,5,66.03
West,908.33,9,99.75
West,796.34,8,98.09
East,123.37,2,64.02
West,1027.81,10,102.64
West,359.92,5,72.86
East,237.73,5,45.85
West,211.32,2,100.78
South,52.52,1,40.05
East,624.83,7,88.09
East,144.75,2,71.32
East,218.93,4,56.57
North,184.51,2,88.25
East,434.33,5,85.03
West,949.18,10,95.84
West,699.45,7,101.32
North,1854.47,10,185.05
East,262.78,6,42.76
South,381.12,6,64.01
South,165.04,5,31.62
West,1046.37,9,115.88
South,155.88,2,71.72
East,168.12,2,88.67
East,69.52,1,78.98
South,53.53,1,43.97
East,364.53,8,45.28
South,222.67,3,70.16
North,547.74,5,109.13
West,403.69,5,80.57
South,641.19,8,79.93
East,83.22,2,40.78
East,303.84,6,52.11
East,48.06,1,54.69
South,303.69,5,59.67
West,1320.68,10,131.37
South,72.77,1,58.76
West,549.59,8,68.09
South,360.15,5,72.01
West,85.87,1,82.69
East,1310.87,7,187.82
East,494.59,6,80.7
East,242.95,3,79.36
North,74.53,1,78.48
South,251.99,6,42.19
West,2339.09,8,292.98
East,125.54,3,44.57
East,101.82,2,45.46
North,90.62,1,88.4
East,550.79,6,92.73
North,137.72,2,68.56
North,177.62,2,89.24
East,160.45,3,53.28
East,368.35,6,60.47
South,273.8,6,44.0
East,323.52,6,53.76
South,347.59,5,69.51
East,1076.73,9,118.06
East,197.58,4,49.58
East,71.12,1,57.39
South,352.69,6,58.29
East,702.22,8,86.3
South,276.69,5,52.88
South,208.86,3,66.37
East,147.27,3,46.58
West,489.79,5,98.59
West,1260.82,5,253.92
East,208.92,3,68.42
East,615.85,8,77.09
East,262.91,4,63.13
West,660.8,5,132.26
West,67.53,1,71.18
West,642.76,5,128.78
East,115.01,2,61.75
South,121.11,2,57.65
East,118.05,3,41.55
South,67.59,1,70.17
East,59.0,1,59.71
West,791.75,10,78.49
West,687.2,5,134.75
West,313.65,3,105.86
East,420.95,5,82.56
East,478.37,6,79.92
West,209.27,2,100.57
South,168.15,3,52.19
South,43.1,1,49.78
East,79.13,1,74.14
East,241.92,3,83.12
West,122.18,1,125.26
East,534.1,7,76.42
East,284.41,4,67.62
North,152.14,2,71.01
West,114.5,1,108.25
South,149.35,3,45.23
West,365.63,3,117.45
West,498.22,5,98.52
East,227.87,4,53.25
West,358.53,3,118.51
East,660.11,4,167.27
East,312.25,8,40.07
East,364.42,5,71.4
West,924.42,7,130.18
East,166.37,2,83.73
East,534.89,6,88.48
West,528.55,8,65.24
West,722.31,8,88.91
West,505.25,4,128.0
West,385.65,5,75.42
West,193.74,3,64.13
North,441.76,6,72.39
West,433.94,3,146.54
West,234.11,2,110.26
East,342.23,5,69.22
North,450.85,5,91.98
East,275.29,6,43.77
North,316.75,4,80.97
West,118.08,1,123.16
South,690.69,6,113.09
East,1062.51,9,118.83
East,333.26,8,41.2
West,710.75,8,87.96
East,529.66,6,89.54
East,434.84,8,54.83
West,577.55,7,83.3
West,781.37,9,87.13
South,60.3,2,31.77
South,423.08,6,71.1
West,474.19,7,68.48
East,427.05,5,83.49
North,385.78,4,92.89
West,1191.32,9,131.55
West,714.32,6,118.86
West,1919.04,6,319.6
East,128.5,2,61.44
South,246.67,5,50.25
West,192.72,3,65.8
South,154.95,3,49.4
West,373.56,5,71.78
West,948.42,10,94.87
East,533.26,8,65.45
East,195.67,3,61.61
South,158.35,2,72.32
East,518.79,6,87.64
West,387.7,3,131.28
East,250.69,6,41.34
West,239.57,2,123.01
East,389.31,7,57.02
West,116.26,1,117.92
West,712.29,7,103.02
North,706.2,5,139.13
West,335.1,3,112.34
South,275.65,5,54.12
North,727.71,7,101.94
South,1127.76,8,141.91
East,903.84,11,81.41
East,679.33,8,83.38
East,483.25,8,59.38
South,148.86,2,70.65
West,787.7,6,130.0
South,419.07,6,67.46
South,46.93,1,49.67
West,202.15,2,99.96
West,165.56,2,78.71
West,307.87,3,100.05
South,221.56,6,37.74
East,254.52,3,83.48
East,140.35,2,63.05
South,184.59,6,30.3
North,286.35,4,71.07
West,644.82,5,126.21
West,90.83,1,90.39
West,156.95,2,78.45
South,178.13,4,43.96
South,240.11,4,60.03
West,696.9,7,97.91
West,813.89,9,91.52
South,431.51,6,71.77
East,667.63,6,110.55
West,301.36,3,99.61
North,227.78,3,78.08
East,263.45,6,43.85
West,975.3,9,107.59
West,1690.08,9,188.51
West,543.38,4,136.81
South,234.4,4,54.85
South,33.47,1,40.76
East,417.21,5,83.44
East,397.53,6,66.59
East,156.05,3,54.48
East,395.78,8,49.64
South,565.55,5,111.86
West,550.34,4,134.03
North,415.51,4,104.83
North,496.73,5,98.47
South,245.71,4,63.5
South,214.33,3,71.55
East,105.16,2,46.13
West,565.36,7,81.1
West,348.7,3,116.29
North,321.58,3,106.15
West,694.35,10,69.35
West,139.02,1,127.08
East,720.37,8,89.4
East,484.51,6,79.33
North,206.91,2,100.2
East,181.56,2,85.76
West,537.13,5,105.77
West,625.07,5,126.1
East,422.51,7,59.53
East,697.49,8,86.15
West,769.47,9,85.84
East,444.34,6,72.16
South,80.07,1,67.72
East,434.75,5,84.21
East,62.64,1,54.0
East,261.45,3,83.36
West,1296.21,10,130.56
East,173.48,4,40.2
East,190.84,3,64.21
South,146.7,2,72.24
West,539.98,7,77.65
West,773.76,8,95.01
East,124.44,2,55.5
East,428.64,7,59.48
East,147.06,3,50.86
South,80.79,1,67.45
East,341.19,4,84.24
West,886.3,9,97.8
East,247.08,5,49.05
East,173.54,2,84.23
West,514.98,8,63.47
East,540.1,6,89.32
South,278.8,6,44.18
South,216.25,6,33.79
East,350.06,7,48.86
East,55.29,1,44.44
East,207.49,4,52.56
East,332.46,7,48.02
East,79.59,1,78.01
East,690.43,8,85.99
East,65.77,1,63.09
North,385.86,5,76.76
East,342.5,4,85.8
East,48.82,1,42.18
East,544.13,6,88.77
West,781.65,8,98.07
West,750.93,8,93.06
North,188.59,2,89.25
West,386.94,5,77.62
South,260.13,4,64.23
North,289.08,3,96.27
East,274.14,6,46.05
North,280.09,5,54.08
South,261.42,5,52.49
South,240.93,5,46.24
East,318.31,4,79.28
East,346.74,7,49.12
West,684.87,10,67.06
East,225.15,5,44.63
West,351.1,4,89.46
West,1410.67,9,157.0
East,1356.6,12,113.56
West,66.43,1,71.42
West,281.71,4,71.89
West,325.59,5,62.63
West,441.04,7,62.05
South,40.62,1,38.92
North,539.77,6,89.55
West,110.86,1,109.9
East,385.62,7,55.17
East,487.19,7,68.1
South,166.5,3,55.43
East,435.07,6,74.11
East,414.44,6,68.96
West,872.71,7,123.42
East,249.44,3,80.36
East,273.3,5,52.25
North,497.84,5,99.2
East,602.32,8,74.1
South,138.65,3,41.4
West,424.49,6,68.43
West,253.49,2,119.49
North,368.4,5,73.75
South,280.57,5,53.4
West,382.37,5,73.55
North,580.36,6,95.23
South,58.7,1,58.02
South,46.26,1,48.77
East,268.16,4,68.07
East,56.86,1,52.38
East,133.04,2,63.45
South,166.27,4,39.16
West,115.63,1,108.79
East,610.39,4,153.97
East,90.73,2,47.66
North,460.78,7,64.54
East,37.77,1,43.33
East,173.99,4,42.28
West,148.65,2,74.98
East,338.97,4,82.41
West,846.54,10,85.62
South,381.3,6,61.06
South,302.27,4,72.8
North,209.75,2,99.25
West,325.04,4,80.57
South,43.09,1,35.12
East,147.54,2,70.94
North,1179.29,6,194.44
South,176.78,5,32.4
South,147.25,5,30.44
West,205.98,2,105.43
East,570.48,3,192.01
South,118.03,2,54.59
East,194.01,3,62.54
East,193.72,4,48.2
West,366.75,3,118.04
East,668.78,8,84.53
South,250.28,5,48.04
North,546.99,7,78.1
East,208.0,3,69.89
West,385.76,3,129.97
East,249.94,5,48.56
North,418.75,6,70.28
South,293.77,3,100.75
East,1025.41,9,114.59
East,2393.73,11,217.53
West,72.11,1,63.96
North,353.43,4,89.02
East,354.71,4,86.69
East,196.0,3,64.88
West,290.38,3,95.42
East,296.95,4,74.48
East,192.2,4,47.88
East,271.66,2,136.28
East,911.4,9,100.0
West,139.13,2,66.21
East,473.45,8,57.58
West,286.22,2,136.17
South,274.42,4,67.33
East,113.34,2,54.89
South,27.91,1,35.42
South,206.5,3,68.0
South,208.25,4,50.91
East,366.21,7,53.4
East,92.98,2,47.66
East,670.76,8,84.97
North,1751.45,8,217.19
East,202.15,3,65.24
East,669.45,5,133.23
West,420.35,4,104.45
East,200.7,3,62.93
East,440.87,6,71.43
West,1313.94,7,187.08
West,936.71,10,93.9
West,514.87,5,102.7
West,548.87,7,78.6
South,286.06,5,57.13
West,218.18,3,73.28
North,139.45,2,63.54
North,88.13,1,87.85
East,60.79,1,53.51
East,242.11,4,58.72
East,614.55,7,88.61
North,161.67,2,83.4
West,423.28,5,82.66
East,438.73,5,85.39
North,51.67,1,55.04
West,840.44,10,83.44
East,408.89,5,80.65
East,95.62,2,51.88
West,491.16,7,69.84
West,929.86,7,132.17
North,227.09,2,109.44
East,586.85,8,72.59
South,173.13,2,88.3
North,634.77,7,89.05
West,1734.34,6,289.64
South,67.18,1,74.89
East,359.3,4,88.98
South,156.68,2,74.03
North,254.75,3,88.14
West,827.02,7,119.48
South,228.23,4,56.77
East,145.26,3,45.12
West,89.51,1,99.29
East,633.65,8,78.64
East,1655.23,8,207.9
East,100.06,1,85.49
East,619.0,7,86.42
West,228.77,3,78.15
West,660.88,5,131.09
East,477.87,8,58.6
West,997.73,8,125.15
East,83.12,2,43.08
East,48.44,1,52.87
West,709.35,9,79.74
North,182.63,2,84.73
East,347.84,5,69.95
West,764.82,8,94.95
East,310.83,6,51.48
West,1126.16,9,125.66
West,298.84,5,61.27
West,390.74,5,77.47
East,328.74,4,78.59
East,83.69,1,80.42
South,291.93,5,58.47
South,271.52,4,68.46
West,131.55,1,133.38
East,45.84,1,48.57
West,797.81,7,113.06
North,568.0,7,81.58
West,394.38,6,64.87
East,251.07,4,60.26
West,794.83,8,97.65
East,581.21,7,81.15
South,100.53,2,44.52
West,728.51,6,119.96
East,299.73,6,48.52
South,235.63,5,48.87
South,143.78,2,66.24
West,336.35,3,110.76
South,219.15,3,74.64
West,1001.19,10,99.71
East,170.53,4,43.01
East,198.81,5,40.05
South,221.19,3,72.36
East,341.38,4,84.45
East,713.47,8,89.66
East,116.52,2,54.22
South,24.5,1,30.98
West,390.36,5,79.69
West,792.4,8,99.85
East,367.05,6,59.12
East,58.73,1,50.93
West,1603.52,9,179.11
South,40.66,1,43.13
West,1731.68,8,215.74
North,224.43,4,55.23
South,552.99,5,110.17
North,433.22,4,105.91
West,770.96,6,128.26
East,336.03,6,57.43
East,186.43,2,88.14
South,227.24,6,39.09
East,235.65,4,59.09
East,123.65,3,42.47
South,147.73,2,69.55
East,541.78,6,88.69
West,1070.99,9,120.07
West,697.36,6,117.38
South,212.73,5,43.76
North,421.14,4,104.27
East,280.29,3,89.44
North,74.27,1,77.22
West,688.06,8,86.18
South,236.54,6,37.1
West,606.02,8,76.5
West,930.62,9,102.96
North,612.34,7,85.5
East,148.47,2,70.17
West,664.71,10,65.38
West,709.09,5,139.98
East,512.29,4,129.51
North,760.29,7,108.7
West,701.05,8,86.42
West,779.39,8,97.59
East,436.77,5,84.66
South,109.02,2,57.72
West,100.19,1,87.5
South,187.4,6,32.58
West,942.65,8,116.89
West,223.2,2,113.83
East,240.63,3,77.33
West,646.12,8,81.46
East,298.53,4,72.38
South,252.46,5,52.04
West,451.96,7,64.18
East,153.4,2,77.14
West,667.81,7,93.31
North,557.46,5,108.82
East,64.61,1,52.54
East,141.35,2,74.78
East,223.36,4,56.71
West,203.08,3,65.97
East,140.03,3,46.43
West,647.25,5,127.65
North,425.94,5,84.78
South,272.69,5,52.84
East,520.3,5,104.76
East,204.31,3,68.54
West,321.56,5,66.29
East,456.87,7,64.13
East,266.39,4,64.39
East,583.79,7,81.27
South,198.64,3,67.66
West,271.1,3,93.6
East,242.26,4,60.86
West,461.85,5,91.33
East,227.15,5,43.24
South,233.7,6,39.77
East,136.73,3,46.37
South,276.02,6,47.14
South,265.6,4,65.42
South,77.12,2,36.81
South,300.49,6,49.32
West,420.45,3,138.8
East,137.29,2,72.47
North,90.03,1,80.15
East,608.55,7,86.96
West,1170.38,10,117.6
East,364.33,7,52.31
West,354.7,4,86.9
West,1188.53,10,117.37
South,111.37,2,52.08
South,65.95,2,34.84
East,656.41,8,82.27
West,1374.48,8,172.89
West,88.06,1,96.38
South,205.57,3,64.78
West,2913.89,12,242.6
North,1733.64,10,173.26
West,415.92,4,105.95
North,537.71,7,76.43
North,653.95,6,107.53
East,417.93,6,68.37
West,379.56,3,125.17
East,324.34,4,78.93
East,673.58,8,82.92
West,369.84,4,91.61
West,123.95,1,110.03
North,469.54,5,92.42
West,934.5,8,117.62
East,458.02,6,74.85
South,51.74,1,47.26
East,1055.19,11,95.31
West,946.4,8,116.44
West,798.51,5,157.07
South,265.57,5,54.78
East,601.47,7,85.65
North,77.66,1,76.57
East,209.42,4,52.51
West,127.57,2,60.08
East,435.0,6,72.97
North,237.37,4,61.63
East,315.66,4,80.94
East,419.74,6,69.85
West,401.69,4,102.61
West,953.6,7,137.45
East,105.98,2,50.62
East,570.52,7,81.96
West,104.76,1,100.67
West,168.59,2,84.47
South,219.84,4,57.38
East,98.95,1,85.82
West,610.15,6,101.52
South,118.37,3,40.43
South,133.71,2,63.9
East,144.8,2,70.22
East,1099.51,9,122.72
East,281.19,5,54.69
West,135.41,2,65.42
East,379.26,5,77.78
East,1147.46,9,126.88
South,348.19,6,56.53
East,557.8,8,67.89
West,671.98,7,94.42
West,279.59,2,135.03
South,71.95,2,30.75
West,626.17,8,77.43
South,31.15,1,30.96
East,323.05,4,77.81
South,123.05,2,61.75
West,1054.94,8,130.2
West,218.76,2,104.07
East,1835.39,11,166.84
West,206.72,3,65.72
South,266.53,5,55.14
East,689.67,8,86.09
East,206.41,3,65.17
East,327.25,8,40.65
West,559.15,5,111.47
North,219.67,3,72.68
East,418.15,7,60.24
West,579.07,5,115.55
South,286.11,6,45.99
South,378.13,5,72.71
East,86.43,1,76.02
West,134.55,2,68.34
West,524.41,4,131.45
East,420.66,7,61.39
West,2847.42,11,258.62
East,171.65,4,43.39
East,468.53,6,77.97
East,434.88,6,71.28
North,480.77,5,96.65
North,216.01,3,71.57
East,346.37,6,55.84
North,356.72,4,88.28
South,93.1,2,39.11
South,276.19,4,70.86
West,348.42,3,113.74
North,286.95,4,72.67
West,488.33,4,124.43
South,145.44,3,45.5
South,249.39,4,61.28
North,730.03,7,105.08
West,254.86,3,82.44
East,86.79,1,77.68
North,118.53,2,61.13
South,212.23,3,71.01
East,213.32,3,66.96
North,95.07,1,104.98
North,760.79,4,189.54
West,366.53,5,75.26
North,592.9,7,84.77
West,848.09,9,94.13
East,1028.88,10,101.62
East,218.11,4,54.61
South,258.36,5,53.57
East,469.59,8,58.08
South,178.73,4,43.03
West,276.26,4,66.24
East,336.57,8,42.09
North,76.04,1,80.85
North,78.95,1,68.7
South,185.91,3,60.04
West,707.18,5,139.9
North,173.11,2,90.79
North,222.9,4,55.88
East,231.84,3,77.59
East,41.9,1,43.62
West,951.15,7,134.11
West,244.99,2,121.1
West,474.01,7,66.38
South,63.03,1,63.29
East,61.99,1,60.94
West,787.17,9,86.84
North,649.79,7,93.14
East,292.04,7,41.2
East,351.05,4,89.34
East,169.23,3,57.46
North,478.9,5,96.45
East,1175.83,9,129.85
South,434.44,4,104.92
West,831.8,7,119.92
West,324.29,4,78.72
West,529.52,8,66.45
East,251.55,3,80.52
West,722.84,10,73.27
South,308.85,6,52.84
South,205.69,5,38.14
West,554.49,8,68.85
East,559.55,7,80.77
North,2232.38,9,248.38
North,260.35,5,53.8
South,130.47,2,60.96
East,377.42,7,52.53
East,266.57,5,51.52
North,652.27,6,108.37
West,802.15,10,80.55
South,156.38,3,55.3
East,299.77,7,41.32
East,247.05,4,60.57
East,47.4,1,55.97
South,367.42,5,72.18
East,241.47,6,41.39
East,502.07,5,100.97
West,1144.49,10,115.27
East,842.9,4,210.76
South,161.32,3,52.69
East,356.2,4,86.67
West,87.87,1,92.39
West,333.07,5,64.64
East,89.62,2,47.4
West,242.02,3,76.86
South,292.77,5,60.53
East,304.56,6,52.35
West,732.61,6,121.93
East,614.98,7,85.9
North,373.03,6,63.02
West,404.22,6,65.56
West,331.68,4,79.88
East,321.51,4,81.5
East,426.43,6,71.21
South,1141.24,7,163.79
West,834.94,8,104.71
North,171.8,3,55.58
South,133.37,3,43.71
South,744.15,5,147.95
West,1037.77,10,102.72
West,1289.47,10,128.82
West,76.86,1,67.53
East,228.68,4,57.16
North,96.73,1,93.76
South,45.62,1,43.2
North,449.92,6,75.76
West,363.66,3,117.07
West,997.57,8,123.44
South,245.18,5,49.1
West,530.44,7,74.48
East,322.98,6,53.18
South,49.85,1,50.22
South,310.03,5,61.24
East,159.28,2,78.51
West,1014.58,9,111.31
East,137.85,2,68.87
West,504.29,6,83.38
East,458.74,8,58.4
South,161.84,4,39.65
West,2852.66,12,236.99
South,241.33,6,41.49
South,26.89,1,30.1
South,55.99,1,46.63
North,221.59,4,53.05
West,1115.08,8,139.35
South,202.16,5,37.94
South,183.57,4,43.75
East,563.96,8,69.43
East,172.43,2,83.19
West,816.79,7,115.17
East,333.64,6,53.79
South,365.68,6,61.6
South,69.01,1,70.94
North,197.23,2,94.69
East,496.04,8,61.51
East,133.35,2,60.07
South,96.99,2,41.57
East,218.95,4,54.68
West,606.65,6,99.54
East,140.95,3,45.52
South,56.3,1,60.98
North,351.31,7,50.56
North,400.47,5,77.51
South,199.58,5,39.48
South,95.76,2,50.78
North,308.64,6,52.08
East,286.04,4,72.02
East,488.86,8,61.05
South,191.93,4,47.28
North,95.92,2,52.69
South,207.81,6,34.84
South,29.06,1,38.32
West,550.42,4,139.26
South,362.42,6,60.24
West,94.24,1,85.84
East,95.98,2,47.84
West,324.43,4,77.7
West,196.14,2,94.75
West,527.62,4,131.16
North,153.83,2,77.19
South,408.9,6,68.58
East,403.25,7,58.61
West,851.12,6,139.43
East,263.94,3,88.2
West,505.82,5,102.53
East,618.26,7,86.42
East,175.74,3,59.86
West,187.05,3,62.8
West,987.27,10,98.61
North,284.59,5,54.53
East,107.78,2,56.73
South,124.42,3,42.02
West,1135.78,10,113.52
East,241.58,5,49.87
East,360.54,6,58.84
North,185.93,2,96.2
South,794.86,5,156.07
East,114.99,2,53.49
East,1404.56,8,176.05
South,376.33,5,72.68
West,263.36,2,125.5
West,998.2,10,99.0
West,557.87,9,61.45
North,421.38,6,69.78
West,333.49,4,81.42
East,191.73,2,89.7
East,362.24,4,89.05
South,303.77,5,59.58
North,104.21,1,96.67
West,272.2,3,93.44
North,421.98,4,102.81
South,43.63,1,36.49
South,104.91,2,55.47
West,1251.0,10,124.7
South,342.89,6,56.32
South,233.62,5,47.5
East,589.41,7,82.17
West,234.23,2,117.23
West,1154.93,9,128.85
East,409.96,6,68.73
North,595.56,7,84.19
West,805.15,9,88.14
South,178.27,3,55.36
South,61.81,1,68.12
East,603.31,8,76.37
East,183.97,4,44.94
South,213.89,3,71.96
West,111.7,1,100.32
East,51.49,1,52.27
West,403.97,3,134.04
West,940.83,9,105.17
West,628.99,7,90.65
South,114.71,2,56.91
East,202.35,4,52.0
East,175.91,2,85.29
West,727.13,6,120.21
West,118.93,1,104.88
North,192.46,2,101.01
North,479.49,6,79.83
West,88.69,1,89.03
South,170.64,4,42.88
East,229.38,5,44.77
East,196.49,4,50.85
West,900.7,7,127.04
West,931.48,7,131.07
East,200.11,3,64.1
East,76.87,1,73.09
West,632.34,8,79.75
East,355.89,8,44.25
West,363.97,4,87.66
North,171.3,3,58.55
West,221.23,3,70.71
West,971.85,8,121.6
South,35.19,1,32.16
North,58.25,1,61.2
East,353.78,4,89.76
East,653.52,8,81.36
East,90.47,1,80.57
East,228.81,4,56.56
West,1920.76,10,191.37
East,162.42,3,57.02
North,329.36,3,106.02
South,243.97,4,61.68
South,209.95,4,50.03
West,1083.84,9,120.94
West,532.38,4,133.56
South,199.97,3,65.11
South,206.17,6,32.91
East,517.13,6,87.64
West,775.36,8,96.85
West,768.17,10,75.74
East,708.25,8,88.0
South,341.21,6,54.93
East,319.2,5,64.95
South,623.85,6,104.3
East,294.23,5,57.01
South,227.53,4,55.43
South,64.79,1,74.59
South,177.29,3,58.4
East,150.32,3,47.83
West,1301.89,10,130.13
South,102.3,3,35.78
East,184.08,2,89.71
East,181.39,3,56.59
East,325.37,4,77.94
West,907.64,8,114.04
North,205.26,2,97.22
East,1366.9,7,195.63
West,191.78,2,95.01
West,321.83,3,110.36
South,207.95,6,33.84
West,575.68,7,81.14
West,615.04,5,121.04
North,393.39,4,95.0
East,366.98,7,51.51
East,88.19,1,89.48
East,531.15,6,86.51
East,433.89,7,62.27
East,183.49,2,88.48
East,383.18,5,74.43
East,152.07,2,76.3
East,306.27,4,74.88
East,563.9,7,78.55
West,462.3,5,91.56
South,67.16,1,56.24
West,549.02,4,139.37
West,173.77,2,91.21
South,49.06,1,47.5
South,430.59,6,73.2
East,179.46,2,85.47
West,523.52,4,129.08
West,441.28,4,110.54
East,263.19,3,86.1
West,835.66,8,103.53
East,69.55,1,54.91
South,290.63,4,71.4
East,177.38,3,54.62
East,298.75,4,72.84
East,618.09,7,89.03
South,497.09,5,101.04
West,214.84,3,66.69
West,1682.82,10,167.4
West,684.86,6,113.31
East,455.11,6,74.64
East,76.97,1,64.51
East,241.24,3,79.19
